NEWBOOK-bodhyana_0010	1	12	"αñÅαñ╛αññαñ┐αñ╕αÑçαññαññαÑÇαñùαñ╛αñ░αñƒαñ¬αññαÑìαñ»αñ╛αññαñ╖αÑìαñ╡αñ¿αÑÇαñ»αñ╛ αñÿαñ»αññαñ╕αÑìαñ»αñ╕αñéαññαÑçαññαñ┐αñ░ αñ╕αñ┐ αñ»αññαñ╕αÑìαñ»αñ▓αñ╛αñ╕αÑç αññαñ»αÑçαñ╕αÑìαñòαÑìαñÅαÑìαñúαñ╖αñ┐αñ╕αÑçαñòαÑìαñ»αÑçαñ╡αñ»"	"The text appears to be garbled or nonsensical and does not convey a coherent meaning in Sanskrit."
NEWBOOK-bodhyana_0010	1	13	"(αÑ¬!"	""
NEWBOOK-bodhyana_0010	1	14	"1 ┬⌐ Dharmartha Trust J&K. Digitized by eGangotri"	""
NEWBOOK-bodhyana_0010	1	15	*	""
NEWBOOK-bodhyana_0011	1	1	"αñ£αñ╕αÑìαñ»αñ╕αÑìαñÅαñ╛αñ«αÑÇαññαñ┐αñ¼αñ░αÑìαñ╖αñâαñ¬αñ╛αññαÑìαñ░ αñ¢αñ╕αÑç αñ¡αñ╛αñªαñ╢αñ«αñ╛> αñ╕αÑç αñ░αñ« (αñ¿αñ╛αñùαñ░ αñ¢αñ¿ αñòαñ¿ ZAM"	""
NEWBOOK-bodhyana_0011	1	2	*	""
NEWBOOK-bodhyana_0011	1	3	"αñåαñ¿αñ»αñ¿αÑìαñ¿αñ╛αñ╣ αñ╡αÑìαñ░αÑìαñ▓αñ¿αñ¬αñ¡αñÿαñ▓αÑçαñ╖αÑìαñ»αñ╛αñ¿αñ┐αñ»αñ¿αñ«αñ╛αñ¿αñ╡αñ╛αñ╡αÑçαñ»αñ¢αÑçαñ▓αñ┐αñ¬αÑìαñ░αñ╕αñ¬αñ«αÑìαñ╕αñ« MV GLAAT αñ╜αñ╡αñ┐ αñ╖αñ┐αñÜ  αñ¬αñ▓αÑìαñ¿αÑÇαñ»αñ▓αñ╕αÑìαñ»αÑÇαñùαñ╛αñ¿αñ┐αñ╕αñ░αÑìαñ» αñ╢ αñ¬αÑìαñ»αÑÇαñûαñ»αñòαÑêαñ»αÑçαñÜαñ░αññαÑÇαñ¬αñéαññαÑìαñ╡αÑçαñ₧αñªαñ╣αñ╡αñ»αñ¿αÑìαññαñ╛ αñºαñ¿ αñ░ AAAS aN"	""
NEWBOOK-bodhyana_0011	1	4	"αñ¿αñ╛αñ¿αñò αñùαñ▓αññ cam"	"N─ünaka is wrong."
NEWBOOK-bodhyana_0011	1	5	"αñÜαÑçαñ░αÑçαñÅ αñùαñ╛αñ¬ αñ¬ αñ╡αñ╢αÑìαñ» αñòαñ╢αÑìαñ╕αÑçαñ╡αñ╛αñÜαñ« αñ╕αÑçαñ╡αñ╛ αÑ½ MAT AA MAMMARY EALAGAAAs  qeammeslaciancaa ot An We aMagacaamzaana SASA cas aungey αñ╣αñ╡ αÑ¬αñ╕αñ╡αÑìαñ»αñ¿.αñ¢αñ¬αñ╡αñ┐αñ╖αñ╛αñ»αññαññαÑìαññαñ┐αñùαñ╛αñ╣αñ¬αñ»αÑçαñ¬αÑìαñ░αññαñ┐αññαñ¬αññαñ┐αñ╢αÑìαñ░αñ» Ss LAA OALIAATAA ADA AMAIA BANANA MAVLLAA: a an αñºαÑìαñ╡ αñÜαÑéαñ░αÑìαñ╡αññαÑç αñ░αÑìαñ╡αññαÑçαñ»αÑïαñ╕αÑìαñ«αñ╛αñ¿αÑìαñ░αñ╖ αñ¼αÑÇαññαÑçαññαÑç αñÜαñ╡αÑçαñ»αÑç αñ╡αñ»αÑç αñ╢αÑìαñ╡αñ╛αñ╕ αñªαñ»αñ¿αñ╛αñ¿αñ┐αñ«αñéαñ£αñ»αññαÑçαññαÑçαñªαÑçαñ╡αñ¿"	""
NEWBOOK-bodhyana_0011	1	6	"┬⌐ Dharmartha Trust J&K. Digitized by eGangotri"	""""""
NEWBOOK-bodhyana_0012	1	1	"an (αñ╢ (4 αññαñ«αñ▓αñ┐αñ╣αñƒαñ╡αñ┐ αñ╢αÑï αÑ¼αÑ½ αñ╕αñ╕αÑìαñ╡αñ«αñ╛αñ¿αÑìαñ╕αñ╛αñ░αñ┐"	""
NEWBOOK-bodhyana_0012	1	2	1	""
NEWBOOK-bodhyana_0012	1	3	"αñÅαñ« CAT AANGHAGPME QAI CNA"	"''"
NEWBOOK-bodhyana_0012	1	4	"IMU αñ░αñ╡αñ╣αÑìαñ¿αÑüαÑ¿αÑ½ αñ╕αññ αñ¬αñ╡αñ╡αññαÑìαñ░-αñòαñ»αñ¬αÑüαñ░αñ╛αñªαñ╖αÑìαñ»αÑÇαñ»αñ╛αñùαÑìαñ░αñòαÑìαññαññαÑçαñ¿αñ┐αñ¿αñ╕αÑìαñ»αññαñ╛-αñ╡αñªαñ╖αÑÇαñ¬αÑìαñ░αÑçαÑìαññαñ«αñ╛αñ¡αÑçαñ«αÑïαñ╢αÑìαñ▓αñéαññαñ┐ αñà ` [αñ▓αñ╛αñ╣αñ▓αñ╖αñ╛αñ¿αñ»αÑüαñ╕αÑìαñ╡αñ╛αññαñ¿αÑçαññαññαñƒαññαñéαñ¿αñ╛αñòαñ┐αñ╢αñÑαñ╕αñ╡αñ╛αñ¿αñâαñ╕αñ»αÑüαñ▓αñ»αñ╛αñ¬αñíαñ¬αñ▓αÑìαñ»αñ╡<αñ»αñ╣αñ╛αññαñ╛αñâαñ¿αÑìαñ»αñ╛"	""""""
NEWBOOK-bodhyana_0012	1	5	"nen αñ╡αÑìαñ╡αñ┐αñªαÑìαñ»αñ╛αñ«αÑÇαñ¿αñ┐αñ»αñ¿αñ«αÑìαñ»αñ¿αñ«αñ╛αñ«αÑçαñÜαÑìαñ» AMA αñ╡αñ░αÑìαñ¬αñ╛αñ▓αñ┐αñ╡αÑçαñ¬αññαñ┐αñ» gana"	"The knowledge of the Vedas is the essence of the supreme reality."
NEWBOOK-bodhyana_0012	1	6	"jaan αñÿαñ¿αñ¿αñùαñ╛αñ╣ VAY SH A MMM IATA TA FNM AMALGAM"	""""""
NEWBOOK-bodhyana_0012	1	7	"αñ╕αñ¬αñ¿αÑìαñ»αñ╛αñïαñ¡αñ┐αñ«αÑìαñª-αñ¬αññαñ┐ aed αñÜαñ░αÑìαñ╡ αñ░αÑìαñ»αññαÑç αñ»αÑï αñ╕αÑìαñ«αñ╛-αñ╢αñ░αÑìαñ╡αññαñ┐αññαñé αñ░αÑìαñ╡ αñ» αñ╡αñ»αÑê ga ="	"The text appears to be garbled or nonsensical and does not convey a clear meaning in Sanskrit."
NEWBOOK-bodhyana_0012	1	8	"αñ¿αñ╛αñ«αñ▓αñ┐αñ╕αñ¿αÑìαñ▓αÑïαñùαÑç αñ¬αññαÑìαñ░αññαÑçαñ« αñÜ αñ░αññαñ« αñ╡αñ¿αÑìαñ╣αÑìαññαñ«αÑçαñªαÑçαñ╡αñ╣αÑéαññαÑçαñ«αñ«αññαÑìαñƒαññαñ«αÑçαñ╡αñ┐αñªαÑìαññ-αñºαñ¿αÑçαñª αñ╕αÑìαñ╡αñ«αñ╛"	"The letter of Namaliß╣úa is addressed to the one who is radiant like fire, the divine being, and is filled with wealth and knowledge."
NEWBOOK-bodhyana_0012	1	9	"we αñòαÑìαñ╛(αññαÑìαñ»αñÑαñúαÑüαñªαñ»αñ╛αñ╢αÑÇαñ╡αñ╛αñ¿αñ░αñòαÑìαññαÑçαññαñ¿αÑçαñ¿αñ╕αÑìαñ»αñ╡αñ╛αñÜαñ╢αÑìαñ╡αñ╖αññαÑìαñ░αÑìαÑçαñ«αñ╛αñ«αÑçαñ«αñ╕αñ┐αñ╖αñòαÑìαñ»αñ╛αñ«αñ╛αñ▓αñ╛αñ╣αñ¬αññαÑìαññαñ╖ αñ╡αñ┐αñ»"	"We are the ones who are engaged in the battle."
NEWBOOK-bodhyana_0012	1	10	>	""
NEWBOOK-bodhyana_0012	1	11	"┬⌐ Dharmartha Trust J&K. Digitized by eGangotri ΓÇ£"	""""""
NEWBOOK-bodhyana_0013	1	1	"αñ»αñ»αñ»αñ╛  1  αñ¿"	""
NEWBOOK-bodhyana_0013	1	2	"αñ░αÑìαñ╡αñ┐"	""""""
NEWBOOK-bodhyana_0013	1	3	"αñ╡αñ╛αññαñ╛αñÑαÑçαñ¿αñ┐αÑçαñÅαñ╡αñ╛αñòαÑìαñòαñ░αÑìαñ╢αñ╛αñ╕αÑéαñ╡αñ╛αñ¿αñ┐αñ╕αÑìαñ╕αÑìαñ»αñ»αñ»αñ╛αñ¬αñ₧αñ¬αñ╕αÑìαñ½αñ╢αÑìαñ»αñªαÑìαñ╢αñªαñ╛αññαñ╛αñƒαñ░αñ»αñ╛αñ╕αÑìαñ»αñ╛αñ»αñé αñ╣αñ£αñ┐αñ▓αñ┐αñ╡αÑìαñ») αñº qaqa αñ╕αÑìαñ╡αñ░αÑìαñ»αñ╛αñ▓αñ┐αñ╡αñ¬αñ▓αñ╡αÑÇαñ¿αÑìαñ░αñ╛αñ▓αñÜαñéαñ¬αÑçαññαÑìαñ┐αñ»αñ▓αñ«αñ▓αñ╛αñáαñ▓αñ╛αñ¿αñ╛αñ░"	""
NEWBOOK-bodhyana_0013	1	4	"αñÑαñ▓αñ┐αñ░αÑìαñ╡αñ¬αñ¿αñ┐αñªαñ╡αñ╕αÑìαñ»αñ▓αñ╛αñ╕αñ╡αñªαÑüαñâαñ¬αÑìαñ░αñ╕αÑìαñ╡αÑçαñÜαÑìαñÜαñ¿αÑïαñ¼αñ╣αñ┐αñâαñ¬) TOE NAARAS FAT AMA AAQAUNARASAMAIAAIT ATAMTVAAAUIA TAMAS TA"	""
NEWBOOK-bodhyana_0013	1	5	"αñ▓αñ┐αñÜαÑçαñ╢αñ╛αñ╕αñ┐αñ¿αÑìαñ»αñ╛αñ«αñ┐αñ»αÑç αñ«αñ╛αñ╡αñ╛αñ╕αÑìαñ¬αñ╛αñ»αñ╛αñ╕αñ╕αñ»αññαñ░αñéαñªαñ╛αñ»αÑçαññαñ┐αñ╕αÑçαñ¿ αñ»αññαñ╛αñ«αñ╣αÑç αñ¬αÑìαñ»αÑç αñ¿αñ┐ αñ¼αñ╛αñ»αññαÑìαñªαÑìαñ«αñ╣αÑç αñªαñ»αñ╛"	"We invoke the divine for protection and compassion."
NEWBOOK-bodhyana_0013	1	6	"AIAMARAMACALIMETAMAM CAF AMAA VS TAAMMNAIAM αñ╕αÑìαñ¬"	"This text does not contain a translatable snippet."
NEWBOOK-bodhyana_0013	1	7	"FMATA LAM GAA AMNAVAAT AA 19 Al αñ¼αÑìαñ¬αÑïαññαñ┐αñ░αÑìαñûαñ┐αñ»αñ░αñ╣αñ╛αñ¿αñ¿αÑìαñ╡αÑÇ AMA ey"	""
NEWBOOK-bodhyana_0013	1	8	"αñ╣αÑçαññαÑî αñªαñ»αÑîαñ»αñ»αñ╡αñ╛αñªαÑìαñƒαñÜαñùαÑïαñ╖αÑìαÑìαñ» αñ»αÑêαñ¿αñ╛αñ¿αñ╛ αññαñ»αÑï αñ»αÑï AY SIAR aA αñ╣"	"The input does not contain translatable content."
NEWBOOK-bodhyana_0013	1	9	"αññαÑìαñ╕αÑìαñ╡αñ╛αñ▓αÑçαñ░αÑç αñÅαñùαñ╛αñ╣αÑìαñ»αñâαñ»αñé"	"This is a secret."
NEWBOOK-bodhyana_0013	1	10	"GATE AGS MANY MEA AA MCA AIAAAMA CAEL A MUA"	""
NEWBOOK-bodhyana_0013	1	11	"┬⌐ Dharmartha Trust J&K. Digitized by 6αÑ¡800011  ΓÇÿSteen"	""
NEWBOOK-bodhyana_0013	1	12	"αñ╣αÑê]"	""
NEWBOOK-bodhyana_0014	1	1	"` αñ╕αñ¬αñ¿ Tel  αÑ½ αñ╡ αññαñ┐ αñ░αñ╡αñ┐ Rar ale Ie eit a αñ¬αñ╛αñ╡αñ£αñ╛αñ¡αÑìαñ»αÑëαñ¬αÑìαñ¿αñ┐αñ╕αññαÑüαñ¿αñ╛αñ▓αÑçαñª Nas"	""
NEWBOOK-bodhyana_0014	1	2	"αñ╡αñ┐αññαÑï αñ»αñ¿αñ╛αññαñÜαÑìαñ¢αñ┐αÑìαñ░ SRS SESE αñ»αñ╕αÑìαñ»αÑç αñ░αñ╡αÑìαñ¢αñ¡αñ┐αñƒαñ┐αññαñ┐ TANS CA AMA S αñé αñ¿αÑÇ BUAALT AAA ATAANA AAA AABMARACIAZAGATAAL"	""
NEWBOOK-bodhyana_0014	1	3	"AM {TAZAZARINE NAAM BMS MAMZINALAY NM MA"	""
NEWBOOK-bodhyana_0014	1	4	"(0 FARINA ST αñ╢αñ£αÑìαñ₧αñ╛αñ░αñƒαñ╕αÑìαññαñ╛αñùαÑìαñ¬αñ╛αñ«αñ╢αÑìαñ░αñ»αñ╡αÑçαñ£αñ▓αÑç αññαÑìαñ░αÑïαñÜαÑìαññαñ╛αñ«αÑìαñ¬αñªαÑìαñ»αÑÇαñ╡αñ╛αñ«αñ╛αÑìαñ»αñ╛"	""
NEWBOOK-bodhyana_0014	1	5	"αñ«αñ«αÑüαñ¡αñ╛αÑìαñ░αñ«αÑìαñ«αñ╛αñ░αññαñ┐αñ»αñ»αñ¬αñ┐αñ╡ αññαÑêαñ╕ αñ▓αÑìαñ╛αñ¿αñ╛αñ▓αñ┐αñ¬αñ╛αññαÑìαñ░αñ╛αñ░αñ┐ HAIMA Sa Fema  ia αñ╡αñ┐αñ╢αñ╛αñ▓αñòαñ╛αñ» ALANA ALLA AY MAIAY LMAALAA GAMA lA Ala αñ╕αÑüαññαñ░ αñ▓αñ╛αñ«αñ╛αñ¬αñ«αÑìαñƒαÑçαñÅαñÅαñ»αñ╖αÑìαñƒαÑìαñ»"	""
NEWBOOK-bodhyana_0014	1	6	"αññαñùαñ▓αñ┐αñ¡αññαÑçαññαÑÇαñ░αñ¬αñ»αñ¿αÑÇαñ╡αñ┐αññαññαñ┐αññαñ▓αñ┐αñ£αÑüαñ╡αñ▓αñ¿αñ»αÑéαñ░αñ╕αñ£αñ┐αñ¬αñòαñÅ αñ« αñ▓αñ┐αñ╡αñ╛αñ¿αñ╕αÑìαñ¬αñ╕αÑÇαñàαññαñ┐αññαñ╛  XZ 6"	""
NEWBOOK-bodhyana_0014	1	7	"┬⌐ Dharmartha Trust J&K. Digitized by eGangotri"	""""""
NEWBOOK-bodhyana_0015	1	1	"I 1 1 αñ¬αÑü ge ee = αñ░ (2  αñ╕αñòαñ«αñÖαñ░αÑìαñÑαñ╛αñûαñ╖αÑìαñªαñ┐αñ░αññαñ┐αñ╡αñ╛αñ¿αñ╕αÑìαñ» αñ▓αñâαñ╕αñ░αñªαñª αñ╡αñ┐αñ╢αññαñ┐ αñÿ αñûαÑìαñ»αñ╢αÑìαñ» αñèαññαñ«αñ╛ ΓÇö αñªαñ╖ αñªαñ¬αñéαñ▓αÑç αñòαñ╖αÑÇαñ░αñ¡αÑìαñ╡αÑç αññαÑïαñ£αÑçαñâαñ╕αññαñ«αñ╛αñªαÑìΓÇîαññαÑìΓÇî"	""
NEWBOOK-bodhyana_0015	1	2	"αñ╖αñ«αñ╛ αñòαñªαÑìΓÇî Frat"	"Shama, when?"
NEWBOOK-bodhyana_0015	1	3	"BAGLAATLA MAAPAICMAN-AAALATAWATISALI αñ░αñ«αñ╕αÑìαññαñ┐"	"There is joy."
NEWBOOK-bodhyana_0015	1	4	"αñÜαÑüαñ░αñ╛ αñùαñ╢αÑÇαñ»αñ╛αñ¿αÑüαñªαÑìαñÜαñ¬αññαñ┐αñ¬αÑìαñ░αñ¬αÑìαññαñ┐αñ╡αñ╛αñ╡αñ░αÑìαñ╖αñ░αñªαñ¿αñ▓αÑìαñ░αñ┐αñ»αñ»αñ╛αñªαñ░ αñ¬αñ»αñ╛αñ░ αñ»αñ¬αñ░ αñòαÑüαñ¿αñ╛ αññαñ┐ AMEE αñ░αñ╛ αÑ¼.0 ALMANATH {4αÑºαÑº αñ¬αññαñ▓ αñ╕αÑìαñ╡αÑìαñ»αñ¿αñ┐αñ░αñ▓αñûαñ╛αñ¡αñúαñ┐αÑï αñûαÑÇαñªαÑìαñ╡αñ┐αñ»αñÑαñ╛αñúαÑçαñùαñ¬αñ╕αÑìαñ», αñ¿αñÜαÑìαñòαñ┐αñùαñ╛αñûαñ╡αÑçαññαÑìαñ╡αñ┐ αñ╡αñ¿ αÑìαñ┐αññαñ┐αñ¬αñ¬αÑìαñ¿αÑç AS αñ▓αñ╛αñ╡αÑìαñ«αñ╕αÑìαñòαÑçαñ╡αñ»αñ╡αñ┐αñ░αÑçαñ╡αñ╛αñ╡αñ«αÑìαñ▓αñ╡αñ┐αññαñ╛αñ╣αÑüαñ░αñúαÑìαñ¬αñ¬αñ╛αñúαñ┐:αñ¿αÑìαñ░αññαñ┐  LENA AA αñ╢αÑìαñ»αÑç αñúαñ» αññαÑìΓÇîαñ╛ Γé¼ ARAL (αññαÑìαñ░αÑçαñ╖αÑìαñ½αñ░αñ▓αÑÇαñÖαññαñÜαÑìαññαñ░αÑçαñº αñº 1"	""
NEWBOOK-bodhyana_0015	1	5	"αñªαñ┐αÑìαñ»αñ╛αñ╕αÑìαñ╡αñùαÑìαñ╡αÑçαñ▓αñ┐αññαñ┐αñ╡ (αñ▓αÑìαñ»αñ¿αÑìαñ░αñíαÑìαñªαÑïαñ░αñ¬αÑìαÑÇαñ╛αñ¿αñ╛αñ╡αñ»αñ¬αñ»αñ»"	"''"
NEWBOOK-bodhyana_0015	1	6	"TAA αñ╕αñú aera"	"TAA is a term used in various contexts, but without additional context, it cannot be translated accurately."
NEWBOOK-bodhyana_0015	1	7	"G EAFAAATTAMNAMAIATALAAT IAT NAM αññαÑìαñ╡αñ╣ αññαñ╛αñª ALAA"	""
NEWBOOK-bodhyana_0015	1	8	"┬⌐ Dharmartha Trust J&K. Digitized by eGangotri"	""""""
NEWBOOK-bodhyana_0016	1	1	"αñ╕αÑìαñƒ WII  1 +"	""
NEWBOOK-bodhyana_0016	1	2	"= AGLAVAAA HOMAGE AAS EMQETATI"	""
NEWBOOK-bodhyana_0016	1	3	"AVANTE AUMAIARA aasard nnsava wa αñ╕αÑìαñ╡ αñ¬αÑìαñ░αÑÇαñ«αñ╕αñ╡"	""""""
NEWBOOK-bodhyana_0016	1	4	"<αñ¿αñÖαñ░αÑìαñûαñ╛αñ╡αñªαÑìαñ»αññ αñùαñ╕ ATM ALAA ALUAGLMAAT AM IQATAMAWR?,"	""""""
NEWBOOK-bodhyana_0016	1	5	`	""
NEWBOOK-bodhyana_0016	1	6	"αñúαñ╛αñûαÑìαñ▓αÑìαñ»αñ╛αñ╕αÑìαñ╡αñù αñ╡αñ┐ αñ¿αÑìαñ░αññαñ┐αñ╡αñ╛αñíαñ╖αÑìαñ»αÑçαñ░αñ╡ αñ¼αÑçαñÿαÑìαññαñ┐αññαñ┐ ee AHAE DUAL AKA 274),"	""
NEWBOOK-bodhyana_0016	1	7	"αññαñ┐αññαÑìαñ░αññαñ┐αñ╡αñ╛αñ╣αñ┐αñ»αñ╛αñ╕αÑìαñ▓αñùαÑìαñ»αÑçαñ╡αñ┐αññαñ┐αñ▓αñ╕αÑìαñ»αÑîαññαÑìαñ░αñ╖αÑìαñ╡αÑÇαñ╖αÑìαñ╖αñ╕αÑìαñ«αñºαÑìαñ»αñ╣αññαñ┐αñ╖αÑìαñ»αñ╖αñÅαñ╛αñ┐αñ¬αñ░αÑìαñ╡αñ»αñ╛αñ£αññαñ┐ αñ╡αñ╣αñ┐ αñ╕αÑìαñ╡ αñ¬ fr αñ╡αñ┐αñòαñ┐αñªαÑâαñ╖αñ╢αÑìαñ¬αñ▓αñ╛αñ«αñºαÑìαñ╢αñ░αñ╣αññαñ┐αñ╖αÑìαñ╡αñ╖αÑæαñÅαÑìαñ┐αñúαñ╡αññαÑçαñ»αÑÇαñ¬αÑìαñ░αññαñ┐αñ▓αñ╛αñ¬αñ░αÑìαñ╡αññαÑì Bn VAM NAN"	""
NEWBOOK-bodhyana_0016	1	8	".αñ¬αññαñ┐αñªαÑçαñòαñ╕αÑìαñ»αñ╡αñ╛αñ╕αñºαñ┐αñª-αñ¬αÑìαñ░αññαñ╡ αñÅαñ¿ st ME MEMIAAMASATINATAMACT"	"''"
NEWBOOK-bodhyana_0016	1	9	"αñ░αñ╛αñ«αÑìΓÇî  αñ«αñ«αÑüαñ╖αÑìαñ«αñ╛αñ¿αÑìαñ¿αñ«αÑüαñ╖αÑìαñ»αñ╛ αñ░αÑìΓÇî αññαñ┐ αñ»αñéαñ»αÑÇαñªαÑç αñ╡αññαÑçαñ« αñ¿αÑìαññ αñûαñ▓αÑç αñºαñ▓αÑìαñ╡αñ«αññαñ┐αñ¬αÑìαñáαÑçαñƒ(αñ╣αñªαÑâαñùαÑâαñªαÑìαñ░(αñ»αñíαñ╣αñ┐αñ»αññαÑìαññ Ae"	"R─üm"
NEWBOOK-bodhyana_0016	1	10	"αñ»αññαÑìαñ¬αññαñ┐αñ╣αñ┐αñ«αÑïαñ»αññαññαññαñ┐αñ»αÑçαñ«αñ┐αññαñ┐αñ╡αñ«αññαñ┐αñ¬αÑìαñ░αñ╛αñúαñ»αñéαñ╡αñ╛αñ¬αñ╛αñ¿αñ╛αñ»αñ╡αñ╛αñ╡αÑìαñ»αñ»αÑçαñ¿αÑï αñ╡αÑçαñ»αñé αñ¼αñ╛ αñ╣ αñ╡αÑçαñ╡αñé"	"The translation is unclear due to the lack of coherent context or recognizable phrases."
NEWBOOK-bodhyana_0016	1	11	""">""  ┬⌐ Dharmartha Trust J&K. Digitized by eGangotri"	""""""
NEWBOOK-bodhyana_0017	1	1	"ΓÇö  ┬ó ~="	""
NEWBOOK-bodhyana_0017	1	2	"αñª αñºαñ╛αñ«αñ┐ αñºαñ╛αñ«αñ┐αññαñ┐αñ▓αñ▓αÑìαñ▓αñ┐αñ¿αÑçαñ╡αñ┐αñ╖αÑìαñáαñ╛αñ▓αñ¬αÑìαñ░αñ¿αÑìαñòαÑçαñªαñ»αññαñ┐αñªαÑçαñ»αÑïαñ╡αñâ αñ╕αñ╡αÑçαññαñ╛ αñ░αÑìαñ»αñ¬αÑìΓÇîαñ╛ αññαñ┐"	"The one who is established in the abode, like a shining jewel, is indeed the giver of all."
NEWBOOK-bodhyana_0017	1	3	"ud αñ╖αñ┐αñâ eee CR Sy AEMQLIMATSIA BreqamigyMarqaqwyyaaqagqgaaa Bo αñ»αñ╢αÑÇαñ»αñ╛αññαÑìαñ╡αñ┐αñ¡αñ¿αÑçαñ¬αÑìΓÇî( αñàαñ╕αÑìαñ»αÑç (αññαñ╛αñ▓αñ┐αñòαñ¬αñ╛αñ▓αñ╛αñ¿αñ┐αñ₧αñòαñ╢αÑìαñ╡αñ╛αñ¢αñ┐αññαñ╛αñ¿αñ┐αñ£αñÜαÑìαñ¢αÑçαñ¿αñùαñ╛αñ╣αñ¬αñ▓αñ»αñ╕αÑìαñ¬αñ╕αñ╛αñ╕αÑìαñ»αñéαñ»αñ╢αÑçαñ╛αñªαñ░αñ¢αñ┐αñ╖αñúαññ αñƒαÑìαñ«αñ╛αñªαñ▓αñ╛αñÜαÑçαñâαñ░αÑìαññαñ╛αñÑαñ¿αñÿ"	""
NEWBOOK-bodhyana_0017	1	4	"Fae TAI LANA LOA AAAS ON LIGA FAAG TIGA αñ«αñ╛αñ░αÑìΓÇî αñ¿αñ£αñªαÑÇαñòαñ┐ αñ¿αñ┐ αñòαÑìαñ░αñ»αñ╛αñª αñÅ αññαÑçαñºαñ▓αñ┐αñ╖αÑìαñ╡αÑìαñ¢αñ╖αñÅαñúαñùαñ╛αñ░αñ▓αñ┐ AAGAUN-Y MAA A IAA"	""
NEWBOOK-bodhyana_0017	1	5	"αñ░αÑïαñ╖αÑîαñòαñ¬αñ╛αñ▓αñ╛αñ¿αÑïαñ«αñºαÑìαñ»αñ«αÑçαñ¿αñùαÑìαñ»αñ╖αñªαÑìαñºαñúαñ┐ FAAS αñ░αñ¬αñ»αñ╡αÑÇαñ╖αñâ αñ╖αÑìαñ» αñ░ αÑ»αÑ¼ αñ¬αÑìαñ░αñ£αÑÇ αÑ¼αÑ» eee"	""
NEWBOOK-bodhyana_0017	1	6	"rene αñ»αñùαñ╛αñ░αñ«αñ┐αñ╡αñ░αÑìαññ AMAT YAZAMACKTALAATA ee) AIT αññαñ┐αñºαñ«αñ┐αñ╖αÑìαñ»αÑçαññαñ░αñ┐ αñûαñéαñºαÑ½αñ╣αñ¬αÑìαñ░αñ╛αññαÑç αÑ¼αÑ» αñ╣αñ»αñ╛αñ» αÑ¼αÑ¬αÑ¼ αñ╕αñ¿αñ╛ αññαñ╛αñ¿αñ╕αñ«αÑç αñ»αñ£αñ«αñ╛αñ¿αñ╛αñ» αñ¬αñ░αñ╣ αñ»αñÑαñ╛ αñ¬αñ░αÑìαñ¢"	"The text appears to be a mix of Sanskrit and other elements, but it does not form a coherent sentence in Sanskrit. Therefore, I cannot provide a translation."
NEWBOOK-bodhyana_0017	1	7	"┬⌐ Dharmartha Trust J&K. Digitized by Γé¼ 6800011"	""
NEWBOOK-bodhyana_0018	1	1	"FEMNMUAUAMIET Go GI YOU EMA CLEA TMMMAATMNAIZEAA ~ 3 rT ene ae BEN Dene Ee ee (ek AU AA HY CAAA MYA AMA LATA AMA HAATTAY seaman SALA ALEVE 3A CMA ALAM AH AA MA GAN  iaqdeaaaramt AMAA AMZMAIM Ag aAAAQae"	""
NEWBOOK-bodhyana_0018	1	2	"uaAmMmaguaqaQiadiia qa THmMqy AU SIE KS maa  MANM ANAVIT AMAA AA ATA BI AA AoSNAG eI (4 BATA"	""
NEWBOOK-bodhyana_0018	1	3	(SAAMANMAM:	""""""
NEWBOOK-bodhyana_0018	1	4	<1	""
NEWBOOK-bodhyana_0018	1	5	"MMALUMRIDAIAL MAAIAT YA TAL JRMOTAMAAqIMaMATAATARAa Na EMT TALAS  ┬Ñ"	""
NEWBOOK-bodhyana_0018	1	6	"┬⌐ Dharmartha Trust J&K. Digitized by eGangotri"	""""""
NEWBOOK-bodhyana_0019	1	1	"αñ¢αñé αñ╕αñéαñ¼αñ¬αñ╛αñ«αÑìαñ» Asay AAMZMAMeaAAAg αñòαñ░αÑìαñ«αÑÇ! αñ╡αñ┐αñ╣αñ╛ αñ¿αñ▓"	"I am not able to translate this snippet as it appears to contain a mix of characters and does not form a coherent Sanskrit phrase."
NEWBOOK-bodhyana_0019	1	2	"EMA αñ╡αñòαññαñ«αÑìαñƒαñ£αññαÑÇ αñ¿αñ╛αñ¿αÑìαñ»αñâ rad αñ¬αñ░αÑüαñ╡αÑçαñ░αñªαÑçαñ¿αñ╛ αñ¬αñ£αñ«αÑìαñ» αñ¬αñ╛αñúαñ┐ AA an (1"	"''"
NEWBOOK-bodhyana_0019	1	3	"αÑº111 ae ee eat ATTATAD"	""
NEWBOOK-bodhyana_0019	1	4	"αñÿαÑüαñ«αññαÑÇαñ░αñ«αÑéαñºαñ«αññαñ╛αñ¡αñ┐αñâ αñ╕αÑìαñƒαñ¿αÑìαñ¬αñºαÑìαñ╡αñ¿αñ┐ αñ▓αñ╛αñáαñ¬αñªαñ┐ αñ£αñ╛αñ╡αñ»αñ»αñ╢αÑìαñÜαñâαñ»αñ░αñ┐αñ£αñ¿αñ╛αññαñ╛αñ╕αÑìαñ»αñ╕αñ« αñ£αñ¿αñâ TA"	"The people of the world are engaged in various activities and discussions."
NEWBOOK-bodhyana_0019	1	5	"AMAA AIAAMAMNMAQADAALVAAIMAMTUALMA"	""
